,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Labels
11,-722.046630859375,82.18570709228516,-13.052807807922363,28.810359954833984,-7.2673492431640625,11.015827178955078,-12.90424633026123,-5.0374908447265625,-17.27547836303711,0.3269272744655609,0.7423403263092041,-2.9000205993652344,0.21463973820209503,-7.90372896194458,3.083752155303955,-3.098137140274048,-4.539080619812012,-4.026209354400635,2.6303446292877197,-5.398810386657715,neutral
12,-663.51318359375,103.78667449951172,-13.262042045593262,35.03947067260742,-2.6476352214813232,12.26413345336914,-13.465317726135254,-0.883972704410553,-17.45317268371582,-6.8131890296936035,2.0154080390930176,-7.286714553833008,3.573972702026367,-8.822529792785645,2.7170209884643555,-1.7972519397735596,-5.099569320678711,-3.6302714347839355,-0.2309928834438324,-3.3573215007781982,calm
13,-485.4471687964647,35.644540028485494,11.415575923132598,11.952559400758524,5.829398064729846,1.6151629298627197,-4.120081965189628,-6.769189037529121,-8.846889246358042,-6.622405295403598,-2.6614135941964303,-2.8197530763321055,-1.4535171161907399,-2.5605074556034872,-0.9049729590453106,-1.2185340324020044,-4.576303401984632,-2.9656773597031685,-0.8412835502126145,-3.5174782033881553,calm
14,-719.4567260742188,95.81929779052734,-13.440962791442871,32.40090560913086,-4.942424774169922,9.0535306930542,-17.22237777709961,-3.7211384773254395,-20.729307174682617,-3.4526469707489014,-1.0586411952972412,-5.938144207000732,1.5208770036697388,-8.331369400024414,3.2325916290283203,-4.450963497161865,-4.4307332038879395,-2.568920850753784,0.6680299639701843,-5.467182159423828,calm
15,-643.6327514648438,110.78762817382812,-11.494987487792969,28.926958084106445,2.122509241104126,10.704840660095215,-13.749926567077637,-2.1454286575317383,-14.722333908081055,-6.303934574127197,3.189021110534668,-5.436183452606201,2.091740131378174,-8.177608489990234,0.5708149671554565,-1.3902161121368408,-4.964136123657227,-5.063513278961182,-0.1224421039223671,-2.643911361694336,calm
16,-444.95426704093745,31.14432826778828,14.311208421143473,10.229738170875224,6.068747091139244,2.415958463524414,-2.584317477960655,-4.947161252977939,-6.116934917247117,-4.300277103549963,-1.3844695429116787,-1.7638284946590599,-1.8008020400674534,-1.9479716803403422,-0.9758313855662186,-1.4635262238624136,-3.574113678258499,-3.099461981914133,-0.4932505055408958,-2.262217827370303,calm
17,-713.3223266601562,108.5177230834961,-17.79269790649414,28.2421932220459,-2.9240942001342773,9.150618553161621,-20.033735275268555,-3.3194477558135986,-19.222393035888672,-3.336092948913574,0.34177863597869873,-4.590868949890137,0.8262893557548523,-9.37290096282959,0.758295476436615,-4.551910400390625,-4.777930736541748,-5.304240703582764,1.6279733180999756,-6.4237260818481445,calm
18,-631.9347534179688,108.83147430419922,-17.002077102661133,34.552616119384766,-6.621760845184326,15.155701637268066,-11.53250789642334,-0.8368034362792969,-16.408138275146484,-5.116678237915039,2.5253138542175293,-4.024295330047607,4.078644275665283,-9.58629035949707,4.781343936920166,-3.1175782680511475,-6.659221172332764,-5.828969955444336,0.8335558772087097,-3.2657556533813477,calm
19,-452.8075585488936,39.64075111733752,10.758979447472612,11.869770125561855,3.1778853854827407,2.8325263300128465,-2.9083587210190314,-6.468172506823063,-8.659386789124543,-5.893895698960627,-0.43679856251447213,-0.14375130233743844,-1.117347788717886,-2.6428130421931457,-0.26571177299755205,-0.5825485387852827,-5.02007554309035,-4.4643633849397455,-0.04567350633644015,-2.8465542419274747,calm
20,-679.9612426757812,99.4266586303711,-13.388470649719238,31.084001541137695,-7.126221179962158,12.017343521118164,-14.54060173034668,-2.388430595397949,-17.19567108154297,-1.723692774772644,2.2897984981536865,-2.7833516597747803,-0.11800502985715866,-8.397339820861816,3.8680434226989746,-6.634039402008057,-6.628575801849365,-3.6951894760131836,1.0890450477600098,-8.226320266723633,calm
21,-637.654541015625,110.72369384765625,-16.893775939941406,32.41379928588867,-3.6961593627929688,12.493907928466797,-11.085054397583008,-2.967434883117676,-15.847243309020996,-5.539957046508789,0.5093976259231567,-4.806670665740967,3.595789909362793,-8.954726219177246,3.2662014961242676,-2.052395820617676,-5.635049343109131,-5.538353443145752,0.4343858063220978,-3.2160680294036865,calm
22,-429.41950650647533,34.95063427673793,12.152465204892634,10.159631386764442,4.053371168281296,2.3464538221322844,-2.425165601240235,-6.382981924712915,-8.734996125482924,-5.7215618207051175,-1.598426664631978,-0.9084947454854784,-1.011961590531894,-1.6815825665723712,-0.07566758647882209,0.0633372270467097,-4.303483465072734,-3.896957149130737,-0.15567429113747847,-3.282123062936333,calm
23,-697.90478515625,106.54241943359375,-17.761960983276367,30.964548110961914,-6.522164344787598,11.237483978271484,-14.18262004852295,-6.132983207702637,-18.869314193725586,-1.4379711151123047,-0.9187982678413391,-2.018908977508545,0.9828980565071106,-8.722113609313965,3.9904983043670654,-4.763435363769531,-6.0173821449279785,-6.071532726287842,-0.8072877526283264,-8.0879487991333,calm
24,-650.8724975585938,124.0509262084961,-15.075067520141602,38.34889221191406,-3.6335225105285645,15.495222091674805,-16.719253540039062,2.1907050609588623,-13.666972160339355,-5.853410720825195,3.486098051071167,-3.2754018306732178,2.9513397216796875,-10.26579475402832,4.089931964874268,-3.5709660053253174,0.046788427978754044,-6.524409770965576,0.8664194941520691,0.5967708826065063,calm
25,-625.8693880239045,108.61784936338339,-5.5323229449998355,29.935378586383308,2.099360744090749,9.857388322263542,-12.824233018313814,-0.9991668865364444,-11.883745876978322,-6.369846132121874,2.864503132653604,-2.6718428746074374,1.037757052840922,-8.238913393034203,1.6246457697589718,-2.330181392870052,-1.62162281223053,-5.777559267242733,0.8873563521365041,0.5378386794373041,calm
26,-703.8673706054688,114.10005187988281,-12.689876556396484,33.80644607543945,-2.8976471424102783,10.409123420715332,-17.674610137939453,0.67494136095047,-15.909096717834473,-2.6148083209991455,2.72237229347229,-2.4486165046691895,-1.4951541423797607,-8.670269966125488,2.412396192550659,-4.778725624084473,-1.7063806056976318,-8.016695022583008,3.1113431453704834,-5.412415981292725,calm
27,-608.69384765625,120.35211181640625,-20.96744728088379,36.963626861572266,-7.7223734855651855,13.920367240905762,-18.208511352539062,-1.720866084098816,-16.466894149780273,-6.808383941650391,3.700261354446411,-4.782296180725098,1.922439694404602,-11.368132591247559,3.5115442276000977,-4.986284255981445,-3.694143295288086,-6.185961723327637,0.21699285507202148,-1.8352946043014526,calm
28,-484.99861811841305,49.52915568023654,15.914812627616888,13.15052095649005,6.4303653605169755,3.547586732004064,-6.429014775452783,-7.156643030906723,-8.005214325671274,-6.2370067224289,0.27482600082893466,-0.8110818055590854,-2.2442307431686896,-3.828756389200848,-1.2180779696196251,-0.8646712819688864,-4.584578127915553,-3.590272692992711,0.13477227821464785,-2.266687227024828,calm
29,-673.1541137695312,116.14761352539062,-23.880298614501953,37.25651168823242,-12.215009689331055,14.1873140335083,-23.6121883392334,0.31152835488319397,-19.54816246032715,-1.2848149538040161,2.036370038986206,-4.450795650482178,-1.4173295497894287,-10.106053352355957,4.478128433227539,-7.659556865692139,-2.551332473754883,-7.810628414154053,1.9120370149612427,-7.749467372894287,calm
30,-605.952880859375,120.39483642578125,-22.42676544189453,45.522708892822266,-19.191787719726562,26.09785270690918,-22.885879516601562,1.960447907447815,-19.272214889526367,-7.220814228057861,1.645092248916626,-3.0198683738708496,5.140438079833984,-13.169612884521484,8.003745079040527,-8.552517890930176,-3.7461869716644287,-8.755950927734375,0.9083077311515808,-3.0978763103485107,calm
31,-516.7864859636733,67.45236069437993,11.407846195941856,19.38488831471234,0.5338565969564913,8.598475060558801,-7.9041453691113945,-8.857734441940941,-11.3545593699801,-9.330567647711222,-0.16169020218266425,0.3493377358485427,-0.9258118393228282,-5.947516504241045,0.8352000000571458,-2.795959998075747,-7.6911847400673405,-5.790636361905676,-0.8386790190337324,-4.244258054695245,calm
32,-659.5147094726562,109.11770629882812,-18.423274993896484,41.7525520324707,-19.574613571166992,23.254140853881836,-26.553722381591797,-0.6912723779678345,-21.660131454467773,-1.9719921350479126,-0.3884921669960022,-0.08564286679029465,-1.8366268873214722,-11.08772087097168,6.09799861907959,-12.41973876953125,-4.0464935302734375,-7.970535755157471,2.41182017326355,-10.166861534118652,calm
33,-584.4473876953125,123.16756439208984,-31.20738983154297,46.32101821899414,-11.988838195800781,20.876920700073242,-20.480607986450195,-3.2776477336883545,-20.28166389465332,-4.726556301116943,5.985843658447266,-4.294826507568359,4.590422630310059,-13.757213592529297,4.528613567352295,-4.683148384094238,-3.1799144744873047,-7.103147029876709,0.36157670617103577,-1.5933853387832642,calm
34,-488.7015801213408,58.00192184478416,10.710329973271214,17.36976224763356,4.7047965724280845,5.892494058412484,-7.425312597679643,-10.676831870458235,-12.233117198803505,-6.696759344574166,2.295789206681393,0.5079670995948377,-1.3362792884016261,-5.013974927167032,-0.6423995202869677,-1.630146990063935,-6.508544711789462,-5.752665546390623,0.34339599836357976,-2.829522281850245,calm
35,-645.9482421875,117.1407241821289,-31.00604820251465,47.700382232666016,-16.423690795898438,22.15064811706543,-27.660058975219727,-4.936593532562256,-25.97414207458496,0.9618231654167175,3.5751984119415283,-2.521785020828247,-0.5046092867851257,-12.995070457458496,5.297572135925293,-8.589231491088867,-3.590203285217285,-7.255106449127197,4.718777656555176,-7.212238788604736,calm
36,-586.3988647460938,103.26902770996094,-22.113265991210938,30.788957595825195,-6.85023307800293,4.952932357788086,-15.726725578308105,-5.093923568725586,-18.96839141845703,-3.552433490753174,-0.9959002137184143,-12.66053295135498,4.577804088592529,-10.926835060119629,0.261492520570755,-1.1520975828170776,-8.247560501098633,-6.909679889678955,-1.8418195247650146,-5.000429153442383,happy
37,-393.312103677437,35.567028430685674,7.816057781667741,9.258154961003381,2.372631698770507,-3.3897573605686286,-4.400189998617842,-7.088740645368142,-9.104123165167813,-6.2371894732078355,-4.74941289119089,-4.798591778676094,-2.35530160049216,-3.5040712324101366,-2.091902784484162,-0.43577160304499285,-4.751644779601686,-4.707911387288727,-1.3296246259685882,-3.860766230825888,happy
38,-639.6480102539062,95.5234603881836,-22.406824111938477,30.717397689819336,-9.14658260345459,2.882067918777466,-17.41956329345703,-5.95186185836792,-19.688383102416992,0.6829880475997925,-4.777953147888184,-9.258892059326172,4.630490779876709,-10.225305557250977,2.1812713146209717,-5.265320777893066,-8.699560165405273,-5.287205219268799,-1.2168229818344116,-8.525862693786621,happy
39,-573.3239135742188,100.61234283447266,-20.809431076049805,32.452152252197266,-0.591620147228241,5.178884983062744,-14.641610145568848,-3.3472001552581787,-20.48881721496582,-2.3236331939697266,1.7129135131835938,-11.684296607971191,7.8898162841796875,-9.265616416931152,0.3655385673046112,1.0544353723526,-8.245614051818848,-5.99716854095459,1.7553342580795288,-3.2197887897491455,happy
40,-447.37009227022196,52.66544049627997,0.21336243667164986,14.346917332205713,6.21269768334728,-4.457469174452159,-7.057567123408734,-9.305510094783271,-14.668950078556932,-4.913598055216514,-2.5582898605711097,-5.809660809160443,0.9721926843926822,-4.486590831943458,-2.555778118257306,0.8016691941054574,-8.131187841054283,-5.154817764139079,1.4539245852258407,-3.9163815364194963,happy
41,-622.6111450195312,93.21717071533203,-21.81489372253418,30.844921112060547,-1.4486215114593506,1.9430829286575317,-16.01930046081543,-5.710696697235107,-21.004865646362305,2.978625774383545,-1.0282384157180786,-7.873354434967041,6.575677394866943,-10.504044532775879,2.087639570236206,-2.1619904041290283,-9.000992774963379,-3.7911665439605713,2.433210849761963,-7.507689952850342,happy
42,-591.700439453125,102.47745513916016,-17.0131778717041,30.707229614257812,-8.387491226196289,8.61090087890625,-14.85430908203125,-5.71849250793457,-22.29983139038086,-3.834947347640991,3.697474241256714,-11.431595802307129,4.891361713409424,-8.533278465270996,1.689224362373352,-0.3308764100074768,-7.517037391662598,-4.506106853485107,-0.43794408440589905,-5.3079833984375,happy
43,-430.54746611076274,41.902808600685404,10.369373990132855,11.16039986328262,0.9393135594171681,-2.2355371856561037,-6.268337367509686,-9.845317385177394,-12.968301487526034,-6.359978449310643,-1.3564890392058455,-2.9875506325425105,-1.1069103616306917,-3.9575360395131303,-1.8159017176166121,-1.2814247335182416,-5.98140072034255,-3.8311964874029463,-1.0367320260127197,-4.442908095998324,happy
44,-646.3451538085938,98.42471313476562,-17.4445858001709,28.51144027709961,-10.363676071166992,8.134193420410156,-18.31844139099121,-9.192876815795898,-25.142433166503906,1.4564687013626099,1.3374840021133423,-8.27574634552002,3.193026542663574,-8.880823135375977,3.4144959449768066,-6.284739971160889,-8.682540893554688,-2.271710157394409,-1.0213563442230225,-9.611856460571289,happy
45,-574.2261352539062,101.73614501953125,-22.772605895996094,42.45585632324219,-14.414928436279297,11.19816780090332,-15.318238258361816,-4.240700721740723,-25.03917694091797,-5.704336643218994,0.38272902369499207,-10.78416919708252,6.183956623077393,-11.728704452514648,1.8317803144454956,-3.548037528991699,-8.258265495300293,-6.94825553894043,-0.45847365260124207,-5.462960243225098,happy
46,-536.2033463064795,82.80156232626125,-11.718051878274567,30.936280215593243,-7.366442775510943,4.989385692004806,-10.54192856650636,-7.921374484164209,-21.578917158841065,-6.5541357390345585,0.014324562544995083,-8.678223493780667,3.5600781273618454,-9.326904893882643,-0.6368915015256665,-2.203887615079189,-9.429861651696243,-5.7261894380238765,-1.1571708232652023,-5.757802261888029,happy
47,-633.0149536132812,96.18049621582031,-23.91041374206543,43.25477600097656,-18.893831253051758,12.809682846069336,-19.962099075317383,-8.206002235412598,-30.828645706176758,-1.2333340644836426,-3.6602509021759033,-7.043967247009277,3.7902770042419434,-13.374485969543457,2.8031082153320312,-7.269059181213379,-7.444482803344727,-5.210506916046143,1.341145396232605,-8.718518257141113,happy
48,-527.8963623046875,90.63270568847656,-28.1373291015625,24.989551544189453,-17.185625076293945,9.561651229858398,-27.166980743408203,-6.914658546447754,-18.240018844604492,-12.179191589355469,0.4101923704147339,-14.053736686706543,1.277631163597107,-10.803174018859863,-5.074288368225098,-5.376298904418945,-8.035628318786621,-7.824289798736572,-2.9819705486297607,-8.220425605773926,happy
49,-366.0082799570854,37.883863199389914,1.7210266983168372,3.5782352533260364,-1.6119921161652664,-4.081385851027265,-10.572419249473453,-10.459701004824003,-10.095491163282421,-9.240294523419482,-3.878783535139082,-4.407657788862489,-2.71949020685494,-4.196288532837745,-4.062596733284284,-3.3832788360506187,-5.721834609115076,-3.810357517040796,-2.624220917248268,-5.6190309005849155,happy
50,-581.0406494140625,86.46698760986328,-28.49393653869629,22.362457275390625,-20.84757423400879,5.999103546142578,-32.67685317993164,-6.574874401092529,-22.450027465820312,-9.927913665771484,-2.7227988243103027,-11.162422180175781,1.7159996032714844,-12.797379493713379,-5.693329334259033,-7.598886966705322,-7.729077339172363,-6.927172660827637,-3.2476906776428223,-10.621949195861816,happy
51,-497.2916564941406,93.63626861572266,-30.74907112121582,21.241525650024414,-8.070137977600098,5.124381065368652,-22.405029296875,-5.851522445678711,-22.865079879760742,-11.93769645690918,4.9926581382751465,-14.425861358642578,1.2156128883361816,-6.815820217132568,-6.2170281410217285,-2.812404155731201,-8.186509132385254,-10.00583553314209,-2.54673433303833,-7.165577411651611,happy
52,-279.46367910851217,22.13994272782987,4.0233338976792865,2.34514715373242,0.8438108764522797,-2.4915792809167265,-5.214543198646994,-6.163067461427089,-8.78295398446062,-6.4438875228596215,-1.7915956130902697,-1.7793727535177046,-0.6474439567650712,-0.6752965012947669,-2.0054332973681293,-1.7449054715370194,-4.006262436987025,-4.01372379330983,-2.903218019394681,-4.549063687096277,happy
53,-547.9946899414062,88.65436553955078,-29.377452850341797,19.845748901367188,-9.105502128601074,1.5526690483093262,-25.28375244140625,-6.506083965301514,-25.954980850219727,-7.4674577713012695,2.021803855895996,-13.419852256774902,3.0304813385009766,-9.499634742736816,-5.800670146942139,-4.1351799964904785,-11.052881240844727,-8.008792877197266,-2.256535291671753,-10.51685619354248,happy
54,-427.4253845214844,95.11707305908203,-37.495357513427734,29.814659118652344,-17.093294143676758,7.601171016693115,-26.511825561523438,-8.355196952819824,-31.429197311401367,-8.449592590332031,1.8219786882400513,-19.155580520629883,5.667693138122559,-12.602500915527344,-5.173513889312744,-3.341243267059326,-10.157415390014648,-10.194123268127441,-0.9823946952819824,-9.29159164428711,happy
55,-397.4506569402006,75.10295090505241,-22.689641641110757,19.458978024869705,-9.437151870445142,0.9680792788880025,-20.275357004272383,-10.731833478973611,-27.223045634413683,-9.007032725783448,0.9167738039178268,-15.75213963408304,3.009771280052913,-9.978100013038821,-6.268886884955752,-1.9019178709979465,-10.664774104738447,-8.980519389528721,-2.285040268597961,-8.541125783981178,happy
56,-483.814453125,92.32718658447266,-40.49026870727539,30.895414352416992,-19.505027770996094,6.9145636558532715,-32.23817825317383,-9.733322143554688,-35.49455642700195,-0.37301596999168396,-4.0609869956970215,-16.94671630859375,6.179749488830566,-14.15877914428711,-0.2415483295917511,-5.272247314453125,-11.186897277832031,-8.167930603027344,-1.3814023733139038,-14.376922607421875,happy
57,-443.12109375,104.39378356933594,-40.51033401489258,32.224632263183594,-21.358583450317383,9.49609375,-28.36895751953125,-7.8128509521484375,-31.312959671020508,-11.481667518615723,-0.1571987271308899,-16.416513442993164,5.724803924560547,-11.75302505493164,-4.875802516937256,-6.210911273956299,-7.823653221130371,-13.381927490234375,-1.1525334119796753,-6.688448905944824,happy
58,-280.23946709343477,32.019472166574396,3.194777301657959,4.432753227238844,-0.8260748329875448,-2.877992261267375,-6.863616958553972,-9.641846870811971,-13.042553549122124,-7.1556067754826795,-1.423667031763784,-2.792436039974348,0.23426199746293813,-1.8232959189987195,-3.430287149164391,-1.6622369839339872,-4.2997603606891595,-5.939592118944379,-0.5341051415461572,-2.3872382533755334,happy
59,-496.4156188964844,98.70816802978516,-40.778053283691406,29.141828536987305,-23.782377243041992,7.717719078063965,-33.342315673828125,-9.838154792785645,-35.28375244140625,-4.684861660003662,-4.910166263580322,-12.474553108215332,4.256732940673828,-13.817440032958984,-3.247403860092163,-9.077392578125,-9.310979843139648,-11.949070930480957,0.25112342834472656,-10.578792572021484,happy
60,-602.685302734375,108.73021697998047,-19.572139739990234,35.69845199584961,-1.9520395994186401,5.597938060760498,-11.16482925415039,-8.222453117370605,-19.348478317260742,-6.41908073425293,-5.238906383514404,-5.263666152954102,1.8279742002487183,-13.76399040222168,0.4194607138633728,-5.423064231872559,-5.772613525390625,-9.274568557739258,-3.628479480743408,-1.9799329042434692,sad
61,-450.0602592810776,38.13704686451212,11.765077178507115,13.751396183283784,6.473587932776496,0.03611840503129183,-4.137520568164642,-8.557820441059876,-9.856257014477093,-6.326379522890054,-3.006578596630985,-1.607294056358791,-1.5122014714908565,-4.633098252297035,-3.8914421477730463,-0.8627051573339303,-4.402477184910786,-6.367702592135254,-2.1744903598772707,-2.997074932166881,sad
62,-666.3529052734375,104.14453125,-20.790027618408203,37.89434814453125,-5.674437046051025,3.810401678085327,-15.547024726867676,-10.70804214477539,-21.173133850097656,-3.0130503177642822,-5.681613922119141,0.022987309843301773,-0.9918622970581055,-14.136444091796875,1.458181619644165,-7.340418815612793,-5.534585475921631,-9.795122146606445,0.19136284291744232,-7.240324020385742,sad
63,-637.6998901367188,104.5121078491211,-22.25523567199707,34.88003921508789,-3.286651611328125,8.346600532531738,-9.008149147033691,-5.699961185455322,-17.774904251098633,-6.800541400909424,-1.226628065109253,-5.010417938232422,0.8794296979904175,-8.493698120117188,2.540627956390381,-4.634155750274658,-2.699143648147583,-6.090024948120117,-0.9174706339836121,-0.7898724675178528,sad
64,-573.3638189921226,74.27699947896261,-6.095153784331457,22.598290890294237,4.148861745478556,1.3222342083212326,-4.699854458593855,-8.552062048735786,-14.675426990307809,-6.93674764470477,-1.166388467030128,-3.179962654151058,-1.7094056897338206,-6.137131760792088,-0.5276215276620382,-2.086338692748488,-4.440287156222287,-4.929285969972363,-0.6777981016803795,-2.20998891735504,sad
65,-691.7947998046875,95.58534240722656,-22.800975799560547,31.641637802124023,-6.118072032928467,5.136256694793701,-12.521955490112305,-9.26838207244873,-20.72616958618164,-4.582597255706787,-2.202016830444336,-4.028407096862793,-3.608281373977661,-8.99730396270752,0.2763120234012604,-7.383347988128662,-2.852287530899048,-6.288467884063721,0.21951723098754883,-7.198166370391846,sad
66,-677.8213500976562,99.74315643310547,-19.77874755859375,33.03243637084961,-2.784423589706421,6.957764625549316,-9.805272102355957,-5.99025821685791,-17.93986701965332,-4.975551128387451,-0.05925295129418373,-4.424654960632324,1.4946223497390747,-8.224019050598145,-0.2989414930343628,-3.46934175491333,-3.951700210571289,-10.601037979125977,0.12307297438383102,-1.2317665815353394,sad
67,-528.6043692635361,49.825338007590254,6.552793274153784,14.832682026809799,4.55428322328901,0.2123114990533256,-4.109929864696817,-9.536980707250079,-12.625951374719405,-6.733806405922109,-1.032353922547064,-1.7011003302222028,-1.689428740633991,-4.203050784428739,-2.677830098555762,-0.9781844314460264,-5.669338668352468,-8.118070989448855,-0.6501435384851125,-1.8371901519443141,sad
68,-732.7041015625,95.62001037597656,-18.976974487304688,34.10064697265625,-2.860356092453003,6.738968849182129,-11.61151123046875,-9.113447189331055,-19.951396942138672,-2.327361583709717,-1.7807008028030396,-4.782207489013672,-1.5007860660552979,-7.397257328033447,-0.11841259151697159,-5.040104866027832,-7.041098117828369,-8.967855453491211,3.247751474380493,-5.940600872039795,sad
69,-661.7957763671875,95.12265014648438,-14.381603240966797,33.966209411621094,-3.982638120651245,8.827789306640625,-5.7298970222473145,-5.685238838195801,-19.11532974243164,-5.016085147857666,-2.1289212703704834,-5.98876953125,3.024465322494507,-9.26682186126709,0.07971064001321793,-1.0258265733718872,-1.5975126028060913,-8.192663192749023,-0.875789225101471,-1.1572340726852417,sad
70,-418.5475338368797,24.455266312518848,10.73423806731264,12.128337901726164,4.408902157753233,1.8991483894380603,-1.1247414778335623,-6.810813168902071,-9.535929193998811,-6.195137431368664,-2.2072011891499206,-2.443501755103231,-1.6136107869257816,-3.1465008878773144,-2.6807913924290614,0.8707577692022967,-1.838812919843934,-3.6296266718677033,-0.2760291667367297,-1.2021063498625382,sad
71,-723.0767211914062,93.35382080078125,-15.80196762084961,35.796817779541016,-6.085740089416504,9.836654663085938,-9.306689262390137,-9.073614120483398,-22.09809112548828,-0.7943003177642822,-2.393178701400757,-3.034417152404785,0.5515052080154419,-10.651310920715332,1.1497126817703247,-1.5800390243530273,-3.3203232288360596,-8.699336051940918,1.8349353075027466,-6.391578197479248,sad
72,-593.9889526367188,110.99050903320312,-18.33970832824707,39.34227752685547,-3.5942506790161133,6.743353366851807,-11.337187767028809,-7.247902870178223,-18.43611717224121,-2.945535182952881,-3.3943543434143066,-7.9599761962890625,2.463080406188965,-13.11408805847168,0.9704916477203369,-3.37058687210083,-5.335041522979736,-8.02609920501709,-3.037428379058838,-1.7633767127990723,sad
73,-495.3993054961885,62.67397412021786,7.9502828454188155,19.602533777164883,5.479335889777819,-0.2722129841951602,-5.663983489350927,-11.291113756680158,-13.879876768706636,-6.179653213590618,-3.6228916293259465,-5.097813382796772,-1.694259929604483,-6.903733219118153,-3.207991567412666,-0.34865932073691347,-5.878853422541102,-7.124608913555765,-2.201392624993746,-3.2854208504778373,sad
74,-652.8256225585938,104.68310546875,-18.976383209228516,40.53425598144531,-6.06686544418335,6.538727283477783,-16.214488983154297,-11.095688819885254,-21.765256881713867,-2.3471570014953613,-6.195027828216553,-4.467764377593994,-0.5479223132133484,-12.73212718963623,3.1541171073913574,-5.419443607330322,-5.992260932922363,-9.423884391784668,-1.8082633018493652,-5.254037380218506,sad
